262.472889873,-192.351661962,19.7889
262.468956946,-192.354432082,19.7901
262.471387359,-192.352109658,19.7971
262.469831854,-192.355014861,19.7968
262.471117199,-192.350174144,19.7977
262.471533869,-192.352951983,19.8
262.473688926,-192.343956567,19.7944
262.473335638,-192.346951501,19.7923
262.472929358,-192.345468506,19.7965
262.469878612,-192.34601655,19.7918
262.471334368,-192.346480649,19.7923
262.471834165,-192.344607851,19.7851
262.470685979,-192.343665177,19.7959
262.469555458,-192.345025634,19.7975
262.471823774,-192.343050562,19.7912
262.472525155,-192.344342511,19.7985
262.471090181,-192.346089879,19.798
262.473601644,-192.345495524,19.7996
262.473893626,-192.345155893,19.8007
262.474024551,-192.344951341,19.8032
262.472055491,-192.345635429,19.8046
262.472997938,-192.343367035,19.8049
262.472797395,-192.347442618,19.8035
262.471043423,-192.345542802,19.8015
262.472546976,-192.344753545,19.8101
262.470702606,-192.346518278,19.81
262.469714437,-192.348344764,19.8138
262.470325418,-192.345763756,19.8121
262.470415818,-192.341766329,19.8204
262.472922085,-192.345709722,19.8254
262.47547511,-192.343083367,19.8199
262.470122798,-192.343628515,19.8176
262.46821816,-192.345500348,19.8165
262.472084583,-192.343182748,19.8185
262.472188492,-192.350102743,19.7941
262.473430195,-192.351464164,19.8
262.471283452,-192.350178003,19.7962
262.47117331,-192.349771796,19.8028
262.472628023,-192.347794792,19.7952
262.470269307,-192.350072833,19.8036
262.472109522,-192.349088673,19.806
262.469492074,-192.347871015,19.8024
262.472398387,-192.349582683,19.7999
262.47087821,-192.349043325,19.8101
262.471083948,-192.348703692,19.8015
262.474683328,-192.347252538,19.7995
262.473858298,-192.347831456,19.7993
262.475134291,-192.348276258,19.8012
262.473703474,-192.345966376,19.7977
262.475946852,-192.346275132,19.7992
262.472544897,-192.345285185,19.7977
262.475081298,-192.345476227,19.8062
262.472789081,-192.344769947,19.7986
262.475191439,-192.345705863,19.8043
262.472901304,-192.34480275,19.8007
262.474445378,-192.344719775,19.8013
262.470338926,-192.351238387,19.7983
262.471747921,-192.35141978,19.7957
262.473544495,-192.351556791,19.7954
262.472275774,-192.350438515,19.7932
262.471349953,-192.351629157,19.8034
262.471950543,-192.351078218,19.7974
262.473577745,-192.351615647,19.7945
262.47437576,-192.350608332,19.8044
262.47245242,-192.350422114,19.8011
262.471485034,-192.349024026,19.8013
262.471730257,-192.34780637,19.8009
262.471461135,-192.347045094,19.7894
262.471142136,-192.350260982,19.7985
262.472988586,-192.349027885,19.7919
262.473540339,-192.347309466,19.7958
262.473602683,-192.347838212,19.7956
262.471103691,-192.348273363,19.7959
262.471653365,-192.345902696,19.7942
262.474237562,-192.347456124,19.7943
262.469525326,-192.34674116,19.7953
262.472936632,-192.350684555,19.7885
262.471472565,-192.350130724,19.7886
262.470328535,-192.352539022,19.7933
262.470041748,-192.353567567,19.781
262.469511816,-192.35054272,19.7945
262.470669354,-192.351651348,19.7972
262.471949502,-192.352075888,19.7981
262.468915384,-192.351589598,19.7866
262.470802357,-192.3528005,19.7945
262.472968841,-192.350132653,19.7944
262.470708839,-192.35677091,19.799
262.473420843,-192.353837727,19.7951
262.469273867,-192.355484748,19.7997
262.470455304,-192.355446152,19.7934
262.470199689,-192.355789645,19.8014
262.46906605,-192.356502678,19.7902
262.471786368,-192.356537415,19.8026
262.468493516,-192.355908321,19.7957
262.469630272,-192.356483381,19.7931
262.472354745,-192.352814972,19.7987
262.471538026,-192.352434818,19.8002
262.472629062,-192.354484186,19.7927
262.473095611,-192.353620633,19.7936
262.474199117,-192.35228044,19.7908
262.473288881,-192.35181248,19.8027
262.472152124,-192.35339389,19.8006
262.473311741,-192.352591125,19.8013
262.473961167,-192.352053696,19.8022
262.473951815,-192.353262668,19.7994
262.469721711,-192.352623928,19.7985
262.472063802,-192.352511043,19.8021
262.470505179,-192.355070822,19.8017
262.470973805,-192.353117939,19.8002
262.470669354,-192.351200758,19.7978
262.471425807,-192.354167709,19.8083
262.469633389,-192.350545615,19.8009
262.469808994,-192.355059242,19.8049
262.470374255,-192.352249563,19.8048
262.469586631,-192.35265577,19.8067
262.474549287,-192.353019524,19.7967
262.472408778,-192.35451892,19.7869
262.471093301,-192.35358011,19.7982
262.473842711,-192.353273282,19.7909
262.474017277,-192.357195448,19.7963
262.472172905,-192.356326109,19.7917
262.473441626,-192.355532026,19.7985
262.471960933,-192.35273103,19.8
262.470947829,-192.355878413,19.8036
262.473273294,-192.354461992,19.8019
262.475027264,-192.352581477,19.8138
262.475998807,-192.351531707,19.8137
262.476022704,-192.354048068,19.7988
262.4768228,-192.353488447,19.8062
262.475583173,-192.354394453,19.805
262.47506571,-192.352792781,19.8056
262.477335066,-192.355709562,19.8074
262.476066347,-192.351105236,19.8059
262.476836308,-192.352326753,19.8092
262.475621619,-192.353058118,19.8037
262.477225963,-192.352457007,19.806
262.473831282,-192.350910334,19.801
262.472654001,-192.354015263,19.8008
262.47450149,-192.353994034,19.8141
262.47527145,-192.35289216,19.8013
262.476383267,-192.353781763,19.8091
262.476082973,-192.35375282,19.8024
262.474894262,-192.353383277,19.8213
262.472067959,-192.35339389,19.8022
262.475770209,-192.352894092,19.8169
262.474663585,-192.353647651,19.8004
262.475299504,-192.357250448,19.8078
262.476418595,-192.35480066,19.8019
262.474277047,-192.356047263,19.801
262.476116223,-192.356426453,19.7931
262.474021433,-192.356638726,19.8093
262.47458046,-192.356115768,19.8047
262.474521231,-192.356354089,19.8055
262.477319481,-192.359595064,19.8035
262.479359198,-192.363762308,19.7985
262.486271172,-192.362136513,19.8052
262.487019313,-192.366106924,19.7999
262.488568585,-192.371760054,19.798
262.494444594,-192.377364943,19.7998
262.496965407,-192.377973771,19.8025
262.500900412,-192.382702563,19.7971
262.500857809,-192.387113916,19.8062
262.508072156,-192.390688732,19.8049
262.509014606,-192.393780153,19.7999
262.514782549,-192.399533629,19.8058
262.517672237,-192.401262663,19.8071
262.522266018,-192.405984702,19.8128
262.520871572,-192.411059882,19.8052
262.531192774,-192.414121391,19.8015
262.530468535,-192.42157785,19.8084
262.535232726,-192.424127981,19.8103
262.539396328,-192.426610574,19.8008
262.542090668,-192.430685189,19.8009
262.545584062,-192.437057145,19.8014
262.550131087,-192.443529444,19.8032
262.558093573,-192.456853233,19.7917
262.567342443,-192.469463991,19.8003
262.574581728,-192.47857712,19.8044
262.581927001,-192.482950842,19.8024
262.585979422,-192.489569802,19.8094
262.592518365,-192.498035509,19.8147
262.599071858,-192.509718066,19.8074
262.606605203,-192.516601397,19.8135
262.610024822,-192.523317808,19.8065
262.619907533,-192.532849688,19.8044
262.626151379,-192.54567175,19.8144
262.635258934,-192.555337746,19.8012
262.640827375,-192.564429646,19.8014
262.652957621,-192.575125152,19.8044
262.660121053,-192.585593913,19.7952
262.670172095,-192.596844213,19.8079
262.679479155,-192.607028339,19.807
262.690363542,-192.621702937,19.7968
262.698073532,-192.633858282,19.803
262.710213128,-192.64525331,19.7914
262.716941186,-192.658111071,19.7809
262.726927806,-192.666655898,19.7852
262.737653211,-192.681982743,19.7917
262.745283192,-192.692626143,19.7807
262.756936498,-192.706839539,19.7804
262.766510602,-192.719527483,19.7756
262.779024269,-192.731912462,19.787
262.788512129,-192.743657738,19.7849
262.797536559,-192.757416682,19.7886
262.807499278,-192.773991093,19.7855
262.82093461,-192.783680247,19.8066
262.832444525,-192.791115478,19.8097
262.843477498,-192.810734035,19.8033
262.850840437,-192.818649769,19.805
262.862671425,-192.832683699,19.8056
262.875158077,-192.845264545,19.8032
262.883911306,-192.854727916,19.7997
262.89314459,-192.87004994,19.8088
262.90206615,-192.883288823,19.8028
262.911970682,-192.888670826,19.7857
262.92162999,-192.905250065,19.7944
262.930292819,-192.917557856,19.8016
262.938573265,-192.927807594,19.7878
262.948119314,-192.939466994,19.79
262.958213996,-192.949855672,19.7829
262.969353997,-192.963137975,19.7841
262.981313834,-192.979162415,19.8009
262.990710255,-192.986776147,19.7945
262.997333364,-192.999970645,19.7929
263.00825204,-193.008085143,19.7962
263.015334425,-193.021124298,19.8049
263.031802838,-193.04397032,19.8027
263.04988183,-193.060900766,19.8077
263.056269068,-193.075117053,19.8067
263.07289958,-193.097051281,19.8101
263.091487723,-193.112171648,19.8065
263.100706459,-193.129997488,19.8101
263.118081994,-193.152614838,19.8166
263.145965765,-193.18609268,19.8077
263.16551298,-193.213817047,19.8022
263.181322617,-193.232252682,19.801
263.196978468,-193.260874372,19.8134
263.217950265,-193.286204915,19.8042
263.232578464,-193.310942067,19.8128
263.248159501,-193.335616505,19.8153
263.255825852,-193.373272205,19.8086
263.270820848,-193.417973334,19.7944
263.281986825,-193.453018114,19.803
263.292696645,-193.482701153,19.8048
263.300116733,-193.517593488,19.8084
263.316405385,-193.548401557,19.8092
263.324542439,-193.579581099,19.7884
263.334395016,-193.611041417,19.786
263.3515326,-193.644179629,19.7815
263.36788048,-193.674149234,19.7885
263.37809362,-193.706669932,19.7863
263.389211801,-193.746816909,19.7756
263.390207241,-193.782484991,19.7895
263.39969718,-193.815325065,19.7966
263.410160738,-193.849149292,19.7935
263.416587461,-193.882473724,19.7927
263.425669041,-193.917444212,19.7902
263.434357845,-193.952085681,19.7926
263.441853785,-193.986766709,19.7906
263.451309435,-194.019910712,19.7953
263.463672435,-194.056004299,19.7915
263.476567446,-194.08721954,19.8012
263.489170474,-194.120691596,19.7982
263.502281614,-194.158338614,19.7921
263.513420575,-194.18891222,19.8001
263.525086353,-194.223281598,19.8009
263.536964103,-194.253136382,19.7874
263.547602226,-194.287843464,19.7814
263.555950214,-194.318364004,19.7811
263.571031453,-194.352984246,19.7894
263.582489412,-194.386575945,19.7996
263.596799654,-194.422878908,19.79
263.608407244,-194.45918766,19.7818
263.623836575,-194.496837571,19.7834
263.63322676,-194.529827196,19.7984
263.647128643,-194.569438672,19.7727
263.659457353,-194.608985504,19.7736
263.669513592,-194.643600922,19.7795
263.68414491,-194.680062123,19.7806
263.695751458,-194.716324562,19.7691
263.708802333,-194.753053995,19.7638
263.723057501,-194.787966589,19.7615
263.735132677,-194.82404474,19.7602
263.748475532,-194.858411221,19.7617
263.760760603,-194.896528127,19.7717
263.772366113,-194.933568245,19.7668
263.783642233,-194.964098435,19.7828
263.795862881,-195.002331123,19.7827
263.806582053,-195.039228441,19.784
263.819348218,-195.074647591,19.7716
263.834085522,-195.10988245,19.7757
263.844937698,-195.147737877,19.7682
263.85597379,-195.178076059,19.7769
263.867203153,-195.219180178,19.7631
263.880775646,-195.255384725,19.7749
263.894233839,-195.294564908,19.763
263.904523872,-195.331744934,19.7756
263.918907888,-195.367625285,19.7748
263.9320502,-195.407545518,19.7773
263.949385209,-195.445252357,19.7834
263.955529303,-195.482791308,19.7907
263.973373464,-195.517607419,19.7857
263.985214847,-195.554114932,19.7898
263.998116091,-195.596015066,19.778
264.015140416,-195.629192838,19.7872
264.026783333,-195.669862768,19.7817
264.034672045,-195.705456559,19.7795
264.045045204,-195.743678633,19.7946
264.060145147,-195.781381613,19.7883
264.071701821,-195.818797059,19.7746
264.083854928,-195.854687063,19.7864
264.097733951,-195.890177611,19.7894
264.112176155,-195.930729833,19.7862
264.124067413,-195.968680779,19.7885
264.136648622,-196.002065033,19.7954
264.148341415,-196.041184429,19.7812
264.165785529,-196.080271022,19.776
264.17380101,-196.114019992,19.7725
264.188241137,-196.151264662,19.7719
264.199656496,-196.191700133,19.7812
264.216024119,-196.228197997,19.782
264.227565207,-196.263537062,19.7753
264.243553566,-196.300848307,19.7722
264.253691894,-196.338493394,19.7754
264.267806787,-196.373642381,19.7703
264.281034304,-196.409795791,19.7752
264.289054981,-196.445567112,19.7702
264.305868374,-196.485312706,19.7611
264.319644527,-196.518671872,19.7777
264.331152362,-196.556976927,19.7597
264.342684099,-196.594017046,19.768
264.35572458,-196.628731843,19.7688
264.367344639,-196.665690914,19.7747
264.387148509,-196.701248037,19.78
264.396278925,-196.737504687,19.7766
264.408965081,-196.772699023,19.7793
264.423283635,-196.81044542,19.7753
264.439353044,-196.84867811,19.7643
264.453231027,-196.88530237,19.7821
264.466427372,-196.92219004,19.7792
264.480393678,-196.958530633,19.7685
264.494251919,-196.99365164,19.7809
264.508821932,-197.032181507,19.7818
264.523798226,-197.070571467,19.7844
264.534702356,-197.103902651,19.7768
264.545314504,-197.140556825,19.7702
264.555782219,-197.181540336,19.7621
264.574409848,-197.214197084,19.7779
264.585258907,-197.250933271,19.7776
264.597087821,-197.285734907,19.7773
264.611472876,-197.321731044,19.7754
264.623903419,-197.359930925,19.7832
264.636565676,-197.394505819,19.7839
264.650094526,-197.431133943,19.7855
264.665585167,-197.465277541,19.7825
264.675316175,-197.504812796,19.7735
264.689503803,-197.538940959,19.7733
264.700224017,-197.574802013,19.7804
264.714106156,-197.61170898,19.775
264.729539646,-197.652064366,19.7683
264.740677571,-197.685500724,19.767
264.754422552,-197.718096685,19.7735
264.766963237,-197.755756242,19.7731
264.778718374,-197.793973492,19.7773
264.79370506,-197.835404703,19.7653
264.809571847,-197.873646073,19.7635
264.819297658,-197.909393277,19.7907
264.833263965,-197.944861634,19.7835
264.849539112,-197.985958036,19.7881
264.859886293,-198.0237932,19.7883
264.872225398,-198.061436357,19.7911
264.884913632,-198.100557685,19.7865
264.896392374,-198.14151804,19.7776
264.907391061,-198.177844159,19.7948
264.917701875,-198.216254381,19.7941
264.930888871,-198.255897701,19.8101
264.938843046,-198.295676099,19.8005
264.94947078,-198.335381167,19.8084
264.960834184,-198.37174492,19.8
264.970597403,-198.414791306,19.8102
264.9845741,-198.449968277,19.8045
264.991164999,-198.496421594,19.8023
265.006458212,-198.533472328,19.8005
265.017048541,-198.571452221,19.8023
265.032340715,-198.618556822,19.7986
265.042054059,-198.658618892,19.8009
265.053606576,-198.696450198,19.799
265.064996996,-198.735584067,19.792
265.069870292,-198.781115944,19.8001
265.07619103,-198.814248366,19.7907
265.08930529,-198.857512815,19.7909
265.099050845,-198.893380625,19.807
265.108813023,-198.935382068,19.7994
265.117443641,-198.975829115,19.793
265.126679004,-199.011625525,19.8036
265.135998535,-199.052727718,19.8056
265.141895327,-199.088511584,19.7943
265.15194845,-199.12640078,19.8059
265.164397695,-199.166531356,19.8033
265.174107921,-199.208059048,19.7992
265.180308124,-199.245719574,19.8051
265.193973097,-199.288675267,19.798
265.203019348,-199.330121914,19.8088
265.215754343,-199.367593324,19.7892
265.222087549,-199.405994864,19.7949
265.232457591,-199.450868703,19.8096
265.242747624,-199.487973467,19.7709
265.254171296,-199.523490069,19.7828
265.262428883,-199.561645567,19.7818
265.27110834,-199.603485877,19.7686
265.283011029,-199.641998377,19.7621
265.295409359,-199.68209132,19.7634
265.303795794,-199.719827104,19.7588
265.314292604,-199.762507809,19.7571
265.32264267,-199.800987504,19.7747
265.340638537,-199.840669416,19.7673
265.347386338,-199.882192288,19.7707
265.353302873,-199.920236826,19.7656
265.363930609,-199.961619793,19.7698
265.380692048,-200.001313282,19.7689
265.389659328,-200.048071502,19.7605
265.396557796,-200.088699941,19.7584
265.408969636,-200.125797953,19.7555
265.420816213,-200.169573778,19.7748
265.431177943,-200.223059982,19.777
265.438180319,-200.262541203,19.7734
265.44658234,-200.302103473,19.784
265.45711448,-200.348290492,19.7785
265.466734304,-200.393887976,19.7789
265.482529396,-200.435534351,19.7767
265.492324826,-200.479699014,19.7872
265.503042961,-200.522840925,19.7711
265.512031024,-200.56801773,19.7837
265.52385682,-200.609682439,19.7818
265.534632104,-200.650710333,19.7769
265.545847961,-200.694705185,19.7725
265.552316247,-200.740909569,19.7809
265.565335951,-200.782412177,19.779
265.574533908,-200.823723743,19.7712
265.58728241,-200.866100516,19.772
265.598887922,-200.911727913,19.7856
265.611407825,-200.953354025,19.7714
265.622916703,-200.995174073,19.7666
265.633936173,-201.039003929,19.7797
265.643698351,-201.084551245,19.7769
265.665377766,-201.119871013,19.7647
265.675399716,-201.16590365,19.7638
265.685340618,-201.210205326,19.7664
265.693246996,-201.25565712,19.7575
265.705900942,-201.300274305,19.7627
265.721023747,-201.340272691,19.7687
265.733290116,-201.381924855,19.768
265.74075904,-201.425004048,19.7717
265.756489709,-201.468659267,19.7621
265.769626828,-201.508894047,19.7651
265.775205661,-201.541902967,19.7508
265.786268772,-201.584978301,19.749
265.799157551,-201.631796338,19.7527
265.807694651,-201.673322104,19.7564
265.82365184,-201.715183642,19.7557
265.837863371,-201.75778909,19.751
265.847937276,-201.800556632,19.7589
265.860413538,-201.844855413,19.7321
265.876077706,-201.885543678,19.736
265.88981957,-201.931658329,19.7335
265.902342592,-201.975744842,19.7403
265.91199359,-202.019127969,19.7434
265.924910423,-202.061059941,19.7404
265.93371353,-202.110951068,19.759
265.943055921,-202.155151432,19.7574
265.959100393,-202.196693599,19.7502
265.969264697,-202.24033724,19.7603
265.980488866,-202.280752447,19.7468
265.992349992,-202.324339159,19.7543
266.005767663,-202.365366092,19.759
266.020710708,-202.406043742,19.7663
266.031686536,-202.455041403,19.7912
266.042477407,-202.49722424,19.7862
266.056908183,-202.539305767,19.7926
266.067208608,-202.584269337,19.794
266.082605734,-202.626135701,19.7828
266.094488679,-202.671436008,19.7963
266.111207516,-202.708271576,19.7781
266.123076955,-202.753342248,19.784
266.13568414,-202.799620928,19.7866
266.148512654,-202.838747077,19.7818
266.163846394,-202.884013617,19.7748
266.17726926,-202.917440321,19.7354
266.190799153,-202.956045449,19.7334
266.203547656,-202.999129469,19.7428
266.217442267,-203.040886801,19.7432
266.23204761,-203.081511384,19.7345
266.244624664,-203.123523438,19.7328
266.256469166,-203.170683039,19.7407
266.270486386,-203.208523029,19.7443
266.285666342,-203.253266612,19.7592
266.297990901,-203.294661157,19.7553
266.313883667,-203.340477666,19.7477
266.326407727,-203.381448636,19.7628
266.339582254,-203.424233546,19.7505
266.351873561,-203.467507642,19.7457
266.369346772,-203.510051338,19.7515
266.380616659,-203.551722798,19.7498
266.395013147,-203.593565037,19.7597
266.409615374,-203.63732639,19.7412
266.42120426,-203.67864278,19.7508
266.435084324,-203.726366824,19.7518
266.446659702,-203.767908027,19.7557
266.461873949,-203.810155511,19.7475
266.474144474,-203.849594278,19.7413
266.487039487,-203.893309318,19.7429
266.500419753,-203.934028456,19.7479
266.512791068,-203.974322092,19.7409
266.528718125,-204.016368883,19.7433
266.540755895,-204.056506211,19.7539
266.553521023,-204.093857015,19.7455
266.571144901,-204.135683816,19.7416
266.585546585,-204.178571969,19.7445
266.600167515,-204.221251711,19.7292
266.615923122,-204.262420475,19.7403
266.631104117,-204.30416044,19.7263
266.647307569,-204.347364102,19.73
266.66199604,-204.390831171,19.7262
266.676626321,-204.430768773,19.7378
266.695353705,-204.476347927,19.7322
266.712496488,-204.526162827,19.7628
266.729055307,-204.565009169,19.7736
266.74094345,-204.604767306,19.7665
266.756563976,-204.646298859,19.7625
266.770158294,-204.691068495,19.7629
266.785455666,-204.73164387,19.7683
266.802119431,-204.770354165,19.7652
266.81760384,-204.812923912,19.7666
266.831194,-204.855039209,19.7644
266.848127927,-204.897025215,19.7562
266.862356085,-204.942809884,19.7787
266.875025616,-204.98491553,19.7774
266.892457266,-205.02807674,19.7754
266.910067636,-205.070215192,19.775
266.926422793,-205.109112673,19.7838
266.939165063,-205.154758399,19.7756
266.955129527,-205.198203279,19.7588
266.973915099,-205.235502943,19.7716
266.986532677,-205.27654242,19.7706
267.001018527,-205.314978693,19.7787
267.018453292,-205.355912033,19.7733
267.036447086,-205.390082648,19.7531
267.048686438,-205.432323378,19.7443
267.067052222,-205.477302387,19.7484
267.082114762,-205.516189253,19.7468
267.096201604,-205.554582108,19.7361
267.113779764,-205.596994583,19.7397
267.131459752,-205.634034701,19.7491
267.14534813,-205.679546315,19.7477
267.159799689,-205.721459955,19.7352
267.178974918,-205.76510842,19.7452
267.192991103,-205.80613149,19.7498
267.209466795,-205.846337322,19.7404
267.227904275,-205.88766722,19.7451
267.24098113,-205.933746174,19.7346
267.259765663,-205.974304182,19.7361
267.275852739,-206.011139749,19.7501
267.291754858,-206.056377342,19.7434
267.307537484,-206.095256487,19.7302
267.322178156,-206.130502926,19.7469
267.341151802,-206.168362213,19.7398
267.35452999,-206.20323718,19.7387
267.369969719,-206.246890467,19.7388
267.382272456,-206.292352872,19.7484
267.400266248,-206.327098548,19.7404
267.417517097,-206.372175971,19.7323
267.434773139,-206.412709858,19.7378
267.446791168,-206.454589726,19.7432
267.462748361,-206.498180298,19.7414
267.481736554,-206.538833829,19.7554
267.497605423,-206.578957647,19.7572
267.512475733,-206.62828047,19.7541
267.528749844,-206.672142169,19.7569
267.542774342,-206.709228601,19.7455
267.556550498,-206.753598781,19.754
267.573436629,-206.790947655,19.7492
267.588509561,-206.835053464,19.7552
267.602968394,-206.876283016,19.7443
267.61698458,-206.915796077,19.7478
267.636671037,-206.955854286,19.7472
267.652736294,-206.997514168,19.7538
267.67201543,-207.042028114,19.764
267.689839853,-207.083473794,19.7732
267.704384931,-207.124353101,19.7722
267.716304248,-207.163798623,19.7654
267.730953233,-207.209536979,19.7656
267.748402548,-207.24610335,19.775
267.763510807,-207.291256998,19.7631
267.782023102,-207.335749719,19.7581
267.796268925,-207.378305957,19.7588
267.810632163,-207.416014725,19.7502
267.825093076,-207.458086602,19.7424
267.839519698,-207.500409344,19.7463
267.855759519,-207.53985969,19.7413
267.873270138,-207.576980855,19.7338
267.888122785,-207.618082084,19.7394
267.905375712,-207.657930914,19.7264
267.918705065,-207.696248513,19.7345
267.932643318,-207.737523414,19.7331
267.949156419,-207.780157804,19.7438
267.96834204,-207.825197602,19.7491
267.985478589,-207.869492523,19.737
268.003233393,-207.910497263,19.7385
268.015765769,-207.949056074,19.7385
268.028176571,-207.992011767,19.7431
268.042418237,-208.036188975,19.7297
268.057903684,-208.075052684,19.7333
268.070456843,-208.119958365,19.72
268.083403811,-208.164129782,19.7312
268.097179968,-208.204097293,19.7381
268.103876855,-208.252195705,19.7287
268.116925654,-208.295566287,19.7293
268.132012094,-208.33392055,19.7345
268.143661249,-208.374550922,19.726
268.158400636,-208.420947315,19.7295
268.169979135,-208.463103134,19.7187
268.180890541,-208.503504835,19.7269
268.193516433,-208.542825889,19.7255
268.20721362,-208.590840356,19.7274
268.214225349,-208.629380837,19.7263
268.228453508,-208.678571472,19.7378
268.237325195,-208.723598724,19.7358
268.245301193,-208.768146439,19.7348
268.257198689,-208.813231584,19.7363
268.267161412,-208.858173927,19.7377
268.27652043,-208.896196278,19.7432
268.288734847,-208.944030315,19.7421
268.295494079,-208.98718863,19.7387
268.302963004,-209.030892087,19.7454
268.313728939,-209.074086102,19.7292
268.318961759,-209.121393325,19.7381
268.331414125,-209.160214581,19.7373
268.339274785,-209.201475009,19.7227
268.350045916,-209.243790995,19.712
268.356514205,-209.290210545,19.7128
268.360340108,-209.333658317,19.7165
268.365953232,-209.384020297,19.7259
268.373298507,-209.423643351,19.7369
268.378497038,-209.471461952,19.7331
268.387113111,-209.511739185,19.7089
268.393917023,-209.556757754,19.7265
268.396163519,-209.608099068,19.6998
268.403087966,-209.649547644,19.6987
268.4050882,-209.694080889,19.7049
